YEAR,STATE,SH_ID,SH_NAME,ORG_COUNT,SH_ZIP,SH_TYPE,Beg_Ct_D,Intake_Pub_Total_D,Intake_In_Comm_Total_D,Intake_Out_Comm_Total_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Total_Adoptions_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_Total_C,Intake_In_Comm_Total_C,Intake_Out_Comm_Total_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Total_Adoptions_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2008,CA,VHS,Valley Humane Society,1,94566,AG,1,28,3,0,0,31,0,31,26,0,0,0,,0,0,0,26,0,26,6,40,159,24,0,0,183,0,183,176,0,0,2,,3,0,3,181,6,187,36
2008,CA,GSRNC,German Shepherd Rescue of Northern California,1,94702,AG,0,296,0,0,0,296,0,296,284,0,0,0,,12,0,12,296,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,CA,CANAS,City of Antioch Animal Services,1,94509,AC,106,1439,0,0,43,1482,43,1439,330,0,144,546,,434,43,391,1411,16,1427,115,289,2142,0,0,20,2162,20,2142,419,197,0,78,,1253,20,1233,1927,234,2161,270
2008,CA,CCC,Community Concern for Cats,1,94598,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,93,544,10,7,0,561,0,561,10,5,40,0,,7,0,7,62,8,70,102
2008,CA,CCCAS,Contra Costa County Animal Services,1,94553,AC,0,7148,0,0,8,7156,8,7148,1428,823,23,2168,,2448,8,2440,6882,17,6899,0,0,7333,0,0,6,7339,6,7333,1723,1852,9,144,,3398,6,3392,7120,68,7188,0
2008,CA,CCHS,Contra Costa Humane Society,1,94523,AG,0,3,6,0,0,9,0,9,4,0,0,1,,0,0,0,5,0,5,4,1,26,36,0,0,62,0,62,40,10,0,1,,0,0,0,51,1,52,11
2008,CA,TLRARF,Tony La Russa's Animal Rescue Foundation,1,94598,AG,66,149,40,1077,0,1266,0,1266,1197,2,1,2,,54,0,54,1256,11,1267,65,96,137,713,64,0,914,0,914,893,1,0,0,,15,0,15,909,9,918,92
2008,CA,MCHS,Mendocino Coast Humane Society,1,95437,AG,42,217,48,55,0,320,0,320,229,8,3,43,,0,0,12,295,0,295,67,36,176,48,0,0,224,0,224,181,6,0,16,,0,0,16,219,3,222,38
2008,CA,AFRP,Animal Friends Rescue Project,1,93950,AG,43,38,154,95,0,287,0,287,237,0,35,0,,5,0,5,277,0,277,53,173,181,503,511,0,1195,0,1195,1157,0,2,0,,11,0,11,1170,6,1176,192
2008,CA,CSAS,City of Salinas Animal Services,1,93942,AC,64,1823,45,0,101,1969,47,1922,361,55,642,479,,422,47,375,1912,5,1917,69,43,1892,56,0,85,2033,17,2016,197,68,339,45,,1369,17,1352,2001,16,2017,42
2008,CA,MOCAS,Monterey County Animal Services,1,93942,AC,97,2053,0,0,65,2118,37,2081,473,35,565,468,,584,37,547,2088,9,2097,76,39,1547,3,0,415,1965,382,1583,202,23,140,19,,1542,382,1160,1544,13,1557,65
2008,CA,SPCAMC,SPCA for Monterey County,1,93942,TS,106,1182,799,28,684,2693,470,2223,988,146,2,370,,1173,470,703,2209,14,2223,106,139,1427,862,0,317,2606,158,2448,793,176,0,154,,1445,158,1287,2410,39,2449,138
2008,CA,PU,Pets Unlimited,1,94115,AG,21,7,7,74,0,88,0,88,98,0,0,0,,3,0,3,101,0,101,8,47,30,13,176,0,219,0,219,226,0,0,1,,1,0,1,228,0,228,38
2008,CA,SFSPCA,San Francisco SPCA,1,94103,AG,42,218,194,941,0,1353,0,1353,1220,11,63,13,,27,0,27,1334,4,1338,57,154,607,1909,727,0,3243,0,3243,3045,14,27,20,,102,0,102,3208,33,3241,156
2008,CA,SFACC,San Francisco Animal Care & Control,1,94103,AC,,2035,1,,158,2194,158,2036,329,340,120,905,,508,158,350,2044,3,,,,3951,8,,138,4097,138,3959,867,2142,55,206,,687,138,549,3819,128,,
2008,CA,HSSV,Humane Society of Silicon Valley,1,95035,TS,88,1389,0,579,834,2802,778,2024,1011,0,522,169,,1122,778,344,2046,2,2048,63,126,2632,0,407,370,3409,364,3045,1690,0,322,55,,1333,364,969,3036,18,3054,116
2008,CA,PAAS,Palo Alto Animal Services,1,94303,AC,10,494,0,3,24,521,24,497,86,0,22,301,,202,24,178,587,8,595,13,24,485,0,1,29,515,29,486,189,0,30,62,,440,29,411,692,17,709,21
2008,CA,SCCACC,Santa Clara County Animal Care and Control,1,95037,AC,24,1088,232,0,85,1405,85,1320,724,2,0,267,,398,85,313,1306,7,1313,31,47,1425,16,0,29,1470,29,1441,747,0,0,24,,597,29,568,1339,23,1362,90
2008,CA,SJACS,San Jose Animal Care and Services,1,95111,AC,168,6457,7,0,471,6935,127,6808,1550,962,104,1849,,2341,127,2214,6679,54,6733,181,183,10973,0,0,255,11228,64,11164,1156,1898,0,274,,7450,64,7386,10714,163,10877,243
2008,CA,SVACA,Silicon Valley Animal Control Authority,1,95054,AC,13,626,8,0,54,688,54,634,190,52,0,279,,202,54,148,669,0,669,11,31,1124,0,0,121,1245,121,1124,201,98,0,54,,860,121,739,1092,6,1098,37
2008,CA,TC,Town Cats,1,95038,AG,0,1,0,0,0,1,0,1,1,0,0,0,,0,0,0,1,0,1,0,129,546,217,15,0,778,0,778,705,0,0,0,,1,0,1,706,61,767,140
2008,CA,HAS,Healdsburg Animal Shelter,1,95448,AC,11,144,4,0,1,149,1,148,71,15,0,83,,2,1,1,170,0,170,9,58,284,1,0,2,287,2,285,154,32,0,22,,54,2,52,260,2,262,61
2008,CA,HSSC,Humane Society of Sonoma County,1,95402,TS,28,408,26,269,0,703,0,703,496,0,0,39,,0,0,26,561,0,561,44,99,943,26,16,0,985,0,985,1072,0,0,16,,0,0,45,1133,0,1133,77
2008,CA,PAS,Petaluma Animal Shelter,1,94952,AC,17,417,7,0,3,427,3,424,95,6,0,330,,62,3,59,490,1,491,13,45,519,0,0,10,529,10,519,201,5,0,58,,251,10,241,505,2,507,20
2008,CA,PL,Pets Lifeline,1,95476,AG,11,170,6,3,0,179,0,179,101,12,4,64,,2,0,2,183,0,183,6,104,679,3,0,0,682,0,682,443,9,15,124,,63,0,63,654,58,712,74
2008,CA,RPAS,Rohnert Park Animal Shelter,1,94928,AC,11,450,0,104,8,562,8,554,230,22,13,230,,57,8,49,544,1,545,25,66,600,11,1,3,615,3,612,363,57,5,41,,122,3,119,585,16,601,69
2008,CA,AFC,Animal Friends Connection,1,95240,AG,65,201,26,236,0,463,0,463,457,0,0,0,,4,0,4,461,1,462,65,135,220,6,0,0,226,0,226,180,0,0,0,,4,0,4,184,2,186,177
2008,CA,LAS,Lodi Animal Shelter,1,95240,AC,56,859,0,0,11,870,11,859,327,113,142,212,,170,11,159,953,7,960,41,143,1685,0,0,8,1693,8,1685,260,243,2,35,,1175,8,1167,1707,104,1811,250
2008,CO,ABRN,All Breed Rescue Network,1,80215,AG,667,2495,1241,451,0,4187,0,4187,3992,81,21,51,,123,0,123,4268,0,4268,586,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,CO,ACAC,Adams County Animal Control,1,80601,AC,168,3346,0,0,79,3425,78,3347,1222,55,139,1372,,603,78,525,3313,56,3369,140,130,2895,0,1,25,2921,25,2896,1049,5,685,136,,776,25,751,2626,89,2626,315
2008,CO,AHO,Almost Home Adoptions,1,80021,AG,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,69,653,59,0,0,712,0,712,695,0,,0,,1,0,4,701,4,705,77
2008,CO,AWP,Angels with Paws,1,80215,AG,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,0,3,0,3,0,0,420,140,98,0,658,0,658,622,0,8,0,,8,0,8,638,13,651,123
2008,CO,CAAS,City of Aurora Animal Shelter,1,80011,AC,54,2399,1,10,22,2432,19,2413,745,164,17,966,,463,19,444,2336,10,3346,62,87,1603,1,10,16,1630,12,1618,560,49,3,75,,891,12,879,1566,63,1629,79
2008,CO,CCS,Cat Care Society,1,90214,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,607,24,18,7,656,7,649,586,0,0,10,,71,7,64,660,6,666,53
2008,CO,DFL,Denver Dumb Friends League,1,80231,TS,216,9684,348,3874,1290,15196,1290,13906,8209,259,233,2419,,4081,1290,2791,13911,32,13943,214,356,10735,134,141,744,11754,744,11010,6705,34,19,387,,4692,744,3948,11093,100,11193,237
2008,CO,DMAS,Denver Municipal Animal Shelter,1,80223,AC,73,0,4301,0,97,4398,97,4301,1150,247,227,1527,,1126,97,1029,4180,27,4207,60,16,0,2394,0,25,2419,25,2394,389,283,437,100,,1141,25,1116,2325,32,2357,30
2008,CO,HSBV,Humane Society of Boulder Valley,1,80301,TS,64,2457,179,2150,91,4877,91,4786,3173,1,182,1047,,455,91,364,4767,13,4780,69,76,2181,139,271,99,2690,99,2591,1843,0,20,277,,540,99,441,2581,36,2617,58
2008,CO,LHS,Longmont Humane Society,1,80501,TS,64,1325,0,784,109,2218,109,2109,862,32,8,861,,259,109,150,1913,8,1921,98,85,2232,0,289,56,2577,56,2521,1172,7,1,162,,973,56,917,2254,72,2331,144
2008,CO,RMACA,Rocky Mountain Alley Cat Alliance,1,80219,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,16,2953,23,0,0,2976,0,2976,434,58,13,2302,,174,0,174,2981,0,2981,0
2008,CO,TMAC,Table Mountain Animal Center,1,80401,AC,151,4233,3,4,277,4517,277,4240,1667,161,41,1582,,1008,277,731,4182,25,4207,184,210,3414,32,1,126,3573,126,3447,2113,116,31,130,,1203,126,1077,3467,56,3523,134
2008,CO,ANRF,Animal Rescue Foundation CO,1,81623,AG,6,7,0,86,0,93,0,93,91,0,0,0,,0,0,0,91,0,91,8,3,6,0,14,0,20,0,20,19,0,0,0,,0,0,0,19,0,19,4
2008,CO,APCACS,Aspen/Pitkin County Animal Control and Shelter,1,81611,AC,20,241,0,105,0,346,0,346,180,0,0,144,,2,0,2,326,0,326,40,15,81,0,33,0,114,0,114,93,0,0,3,,0,0,0,96,0,96,33
2008,CO,CAR,Colorado Animal Rescue,1,81601,AG,59,500,4,15,0,519,0,519,199,8,103,177,,23,0,23,510,10,520,58,122,436,3,2,0,441,0,441,280,14,71,14,,14,0,14,393,10,403,160
2008,CO,ECAS,Eagle County Animal Services,1,81631,AC,41,390,0,0,9,399,9,390,92,0,4,263,,12,9,3,362,0,362,69,3,266,8,0,4,278,4,274,200,3,0,41,,15,4,11,255,0,255,22
2008,CO,EVHS,Eagle Valley Humane Society,1,81631,AG,0,35,9,23,0,67,0,67,56,1,0,4,,1,0,1,62,0,62,5,0,144,7,18,0,169,0,169,94,0,0,67,,1,0,1,162,6,168,1
2008,CO,FRAS,Friends of the Rifle Animal Shelter,1,81650,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,118,4,0,0,122,0,122,119,0,0,0,,1,0,1,120,2,122,0
2008,CO,NCPD,New Castle Police Department,1,81647,AC,0,29,0,0,0,29,0,29,2,0,5,22,,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,CO,RAS,Rifle Animal Shelter,1,81650,AC,10,220,1,0,0,221,0,221,95,5,0,107,,2,0,2,209,2,211,20,0,35,0,0,0,35,0,35,27,5,0,0,,1,0,1,33,2,35,0
2008,CO,SCAC,Summit County Animal Control and Shelter,1,80443,AC,18,358,0,75,4,437,4,433,165,0,9,252,,8,4,4,430,2,432,19,27,96,0,28,2,126,2,124,103,0,2,12,,10,2,8,125,1,126,25
2008,CO,SPD,Silt Police Department,1,81652,AC,0,83,0,0,0,83,0,83,3,0,11,69,,0,0,0,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,CO,CAC,Cedaredge Animal Control,1,81502,AC,5,69,1,0,0,70,0,70,44,0,0,11,,7,0,7,62,0,62,5,12,182,0,0,0,182,0,182,79,0,0,2,,99,0,99,180,10,190,10
2008,CO,CDAS,City of Delta Animal Services,1,81502,AC,4,150,0,0,0,150,0,150,69,0,0,122,,8,0,8,199,0,199,4,6,49,0,0,0,49,0,49,36,0,0,6,,22,0,22,64,0,64,6
2008,CO,CLAWS,Cats League and Assistance of the Western Slope,1,81502,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,362,234,0,0,596,0,596,555,0,0,0,,2,0,2,557,13,570,40
2008,CO,DCHS,Delta County Humane Society,1,81502,AC,0,150,0,0,0,150,0,150,125,0,0,6,,0,0,0,131,7,138,0,130,87,0,0,0,87,0,87,64,0,0,4,,1,0,1,69,2,71,0
2008,CO,DCSD,Delta County Sheriff's Department Animal Control,1,81502,AC,0,50,0,0,0,50,0,50,34,0,0,0,,16,0,16,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,CO,GRH,Grand Rivers Humane,1,81502,AG,3,0,260,0,0,260,0,260,256,0,0,0,,3,0,3,259,1,260,3,0,0,432,0,0,432,0,432,431,0,0,0,,1,0,1,432,0,432,0
2008,CO,MAS,Montrose Animal Services,1,81502,AC,0,922,6,0,0,928,0,928,296,19,106,372,,107,0,107,900,4,904,0,0,1022,3,0,0,1025,0,1025,285,7,211,41,,479,0,479,1023,6,1029,0
2008,CO,MECAS,Mesa County Animal Services,1,81502,AC,70,3321,42,38,78,3479,39,3440,483,361,329,1257,,988,39,949,3379,11,3390,66,33,2242,10,7,31,2290,16,2274,107,606,19,24,,1470,16,1454,2210,33,2243,18
2008,CO,RHHS,Roice-Hurst Humane Society,1,81502,AG,27,410,41,0,4,455,4,451,408,16,0,22,,8,4,4,450,2,452,0,91,292,0,0,3,295,3,292,324,3,0,2,,6,3,3,332,0,332,0
2008,CO,SCHS,Second Chance Humane Society,1,81502,AG,8,186,8,10,0,204,0,204,119,0,4,71,,3,0,3,197,1,198,14,20,136,6,2,0,144,0,144,119,0,1,6,,2,0,2,128,0,128,36
2008,FL,ACAS,Alachua County Animal Services,1,32609,AC,95,3612,1,6,31,3650,30,3620,566,1065,81,570,,1439,30,1409,3691,19,3710,156,35,3620,4,5,12,3641,12,3629,305,1096,98,88,,2029,12,2017,3604,66,3670,82
2008,FL,ACHS,Alachua County Humane Society,1,32609,AG,28,91,294,0,0,385,0,385,374,1,1,0,,4,0,4,380,3,383,28,184,57,503,0,0,560,0,560,562,4,0,0,,19,0,19,585,46,631,118
2008,FL,GPR,Gainesville Pet Rescue,1,32607,AG,12,146,216,0,0,362,0,362,361,0,0,0,,0,0,0,361,6,367,7,85,102,273,0,0,375,0,375,395,0,0,0,,0,0,0,395,14,409,51
2008,FL,HAPR,Haile's Angels Pet Rescue,1,32608,AG,17,136,74,0,0,210,0,210,198,0,0,1,,5,0,5,204,4,208,17,17,106,25,0,0,131,0,131,131,0,0,0,,3,0,3,134,4,138,9
2008,FL,HHPR,"Helping Hands Pet Rescue, Inc.",1,32669,AG,15,407,199,0,0,606,0,606,580,0,0,0,,5,0,5,585,3,588,68,15,209,176,0,0,385,0,385,301,0,0,0,,3,0,3,304,16,320,90
2008,FL,PHF,Puppy Hill Farm,1,32666,AG,82,222,282,0,0,504,0,504,563,0,0,0,,4,0,4,567,13,580,27,68,50,119,0,0,169,0,169,150,0,0,0,,0,0,0,150,7,157,16
2008,FL,ACPS,Animal Care & Protective Services,1,32216,AC,258,11101,41,0,53,11195,49,11146,1943,1289,447,1012,0,6468,49,6419,11110,211,11321,83,176,13034,7,0,13,13054,12,13042,591,928,38,144,1942,8999,12,8987,12630,443,13073,145
2008,FL,AR,Akita Rescue,1,32216,AG,61,7,2,29,0,38,0,38,31,0,0,0,0,4,0,4,35,0,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,FL,JHS,Jacksonville Humane Society,1,32216,AG,122,913,1262,32,0,2207,0,2207,1991,41,13,48,0,87,0,87,2180,28,2208,121,82,647,791,75,0,1513,0,1513,1236,7,41,32,0,131,0,131,1447,69,1516,79
2008,FL,LC,Lucky Cat,1,32216,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,328,129,4,0,461,0,461,252,0,0,0,0,20,0,20,272,48,320,432
2008,FL,SACARC,Springfield Animal Care & Rescue Club (SACARC),1,32216,AG,27,67,2,0,0,69,0,69,91,0,0,0,0,1,0,1,92,1,93,3,10,41,0,0,0,41,0,41,33,0,0,0,1,0,0,0,34,0,34,17
2008,FL,SAFE,SAFE Pet Rescue,1,32216,AG,0,0,22,50,0,72,0,72,64,0,0,0,0,0,0,0,64,0,64,8,0,5,9,68,0,82,0,82,67,0,0,0,0,1,0,1,68,0,68,14
2008,FL,HCAS,Hillsborough County Animal Services,1,33607,AC,253,11991,0,0,0,11991,0,11991,1897,1599,127,1609,,6368,0,6368,11600,330,11930,314,172,18432,0,0,0,18432,0,18432,869,836,3,180,,16178,0,16178,18066,399,18465,139
2008,FL,HSTB,Humane Society of Tampa Bay,1,33607,TS,93,1231,1715,0,309,3255,309,2946,2565,129,0,30,,516,309,207,2931,31,2962,77,141,1823,468,0,317,2608,317,2291,2011,18,2,61,,450,317,133,2225,25,2250,182
2008,FL,SFSAR,St. Francis Society Animal Rescue,1,33607,AG,10,22,38,0,0,60,0,60,65,0,0,0,,0,0,0,65,0,65,5,87,707,106,0,0,813,0,813,708,0,0,0,,0,0,0,708,53,761,139
2008,FL,CN,"The Cat Network, Inc.",1,33160,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,855,295,0,0,0,295,0,295,297,38,143,0,,0,0,0,478,0,478,672
2008,FL,FF,Friends Forever,1,33116,AG,49,563,104,0,0,667,0,667,619,0,0,2,,3,0,3,624,29,653,63,0,8,0,0,0,8,0,8,8,0,0,0,,0,0,0,8,0,8,0
2008,FL,HSGM,Humane Society of Greater Miami,1,33160,AG,129,806,34,9,2,853,1,852,780,1,20,10,,89,1,88,899,2,901,80,77,390,38,0,2,430,2,428,417,0,13,3,,12,2,10,443,0,443,62
2008,FL,MDAS,Miami Dade Animal Services,1,33160,AC,229,14256,0,0,4667,18923,4667,14256,5135,135,1458,1289,,10813,4667,6146,14164,91,14255,230,38,11926,0,0,1541,13467,1541,11926,1262,0,88,62,,12047,1541,10506,11918,13,11931,33
2008,FL,PR,Pet Rescue Miami,1,33160,AG,42,80,0,0,0,80,0,80,76,0,0,1,,0,0,0,77,10,87,38,47,172,0,0,0,172,0,172,120,0,0,3,,0,0,0,123,32,155,75
2008,FL,SLHS,St. Lucie Humane Society,1,34948,AC,251,1534,1591,0,30,3155,30,3125,1156,0,70,549,,1369,30,1339,3114,0,3114,0,107,2144,2538,0,32,4714,32,4682,1078,0,7,84,,3542,32,3510,4679,0,4679,0
2008,IA,DHS,Dubuque Regional Humane Society,1,52003,AC,50,1828,45,0,68,1941,66,1875,1037,10,0,403,,482,66,416,1866,2,1868,57,16,2898,20,0,27,2945,26,2919,1037,1,0,46,,1778,26,1752,2836,51,2887,48
2008,IL,ACS,Anti Cruelty Society,1,60640,TS,91,1718,366,489,908,3481,908,2573,1826,118,266,0,,1260,908,352,2562,4,2566,84,729,4260,468,65,931,5724,931,4793,2989,62,101,0,,2229,931,1298,4450,101,4551,493
2008,IL,AWL,Animal Welfare League,1,60640,TS,0,1713,6,0,164,1883,164,1719,0,276,630,27,,877,164,713,1646,22,1668,0,0,2810,0,0,90,2900,90,2810,0,187,201,8,,2188,90,2098,2494,50,2544,0
2008,IL,CACC,Chicago Animal Care and Control,1,60640,AC,250,10881,0,0,0,10881,0,10881,1383,1075,1119,1056,,5218,0,5218,9851,0,9851,259,100,10955,0,0,0,10955,0,10955,1007,868,453,77,,7326,0,7326,9731,0,9731,76
2008,IL,F,Felines,1,60640,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,130,123,135,14,0,272,0,272,271,0,0,0,,10,0,10,281,0,281,116
2008,IL,HHC,Harmony House for Cats,1,60640,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,136,87,0,0,0,87,0,87,73,0,0,0,,12,0,12,85,0,85,138
2008,IL,LSAS,Lake Shore Animal Shelter,1,60640,AG,24,66,7,25,3,101,0,101,90,1,8,0,,5,0,5,104,0,104,20,0,3,0,0,0,3,0,3,3,0,0,0,,0,0,0,3,0,3,0
2008,IL,PAWSC,PAWS Chicago,1,60640,AG,150,503,1091,170,0,1764,0,1764,1751,0,2,0,,17,0,17,1770,6,1776,138,180,738,503,102,0,1343,0,1343,1264,0,2,0,,30,0,30,1296,35,1331,192
2008,IL,RDAS,Red Door Animal Shelter,1,60640,AG,2,12,0,3,0,15,0,15,17,0,0,1,,0,0,0,18,0,18,2,42,62,3,0,0,65,0,65,65,1,0,2,,6,0,6,74,0,74,55
2008,IL,TRHHS,Tree House Humane Society,1,60640,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,282,750,9,0,0,759,0,759,646,0,0,18,,50,0,50,714,25,739,302
2008,IN,ACSPCA,Allen County SPCA,1,46806,AG,20,186,17,1,0,204,0,204,193,6,2,8,,5,0,5,214,2,216,7,74,221,14,3,0,238,0,238,222,37,0,7,,6,0,6,272,9,281,28
2008,IN,FWACC,Fort Wayne Animal Care and Control,1,46808,AC,108,5655,6,0,252,5913,252,5661,1002,17,167,1622,,3075,252,2823,5631,28,5659,110,179,8875,37,0,106,9018,106,8912,985,14,42,176,,7635,106,7529,8746,132,8878,208
2008,IN,HSIN,Humane Society of Indianapolis,1,46268,TS,154,1439,0,1724,457,3620,388,3232,2046,0,305,100,,1131,388,743,3194,15,3209,112,115,1280,0,503,295,2078,250,1828,1265,0,145,24,,637,250,387,1821,12,1833,97
2008,IN,HH,Harmony Haven,1,47803,AG,38,48,0,0,0,48,0,48,35,0,12,0,,0,0,0,47,5,52,34,120,30,0,0,0,30,0,30,10,5,0,0,,1,0,1,16,10,26,124
2008,IN,THHS,Terre Haute Humane Society,1,47803,AC,77,1140,877,3,1,2021,1,2020,661,0,817,331,,124,1,123,1932,54,1986,111,91,1095,96,0,0,1191,0,1191,374,0,666,33,,13,0,13,1086,67,1153,129
2008,KS,HSGKC,Humane Society of Greater Kansas City,1,66104,AG,45,347,62,0,0,409,0,409,151,208,43,1,,9,0,9,412,0,412,42,70,227,390,0,0,617,0,617,157,209,206,2,,11,0,11,585,0,585,102
2008,KS,KCAR,KC Angel Rescue,1,61446,AG,2,49,29,6,4,88,0,88,69,7,5,0,,2,0,2,83,0,83,7,0,12,0,0,1,13,0,13,11,0,0,0,,0,0,0,11,0,11,2
2008,KS,KCKAC,Kansas City Kansas Animal Control,1,66102,AC,42,2442,0,0,0,2442,0,2442,261,99,51,379,,1503,0,1503,2293,147,2440,44,24,1362,0,0,0,1362,0,1362,74,380,77,15,,691,0,691,1237,167,1404,3
2008,KS,KIC,Kitty City,1,66226,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,25,51,161,40,0,252,0,252,245,0,0,0,,0,0,0,245,10,255,22
2008,KS,MH,Mastiff Hope,1,66064,AG,0,0,1,0,0,1,0,1,1,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,KS,PC,Pet Connection,1,66202,AG,34,256,115,44,0,415,0,415,379,0,2,26,,7,0,7,414,3,417,32,39,301,48,5,0,354,0,354,326,1,1,8,,0,0,0,336,5,341,52
2008,KS,PCCHHS,Pottawatomie County Caring Hearts Humane Society,1,66549,AG,5,57,0,14,3,74,0,74,76,0,0,0,,1,0,1,77,0,77,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,KS,SHD,Safe Harbor Dogs,1,66012,AG,65,233,100,303,0,636,0,636,637,0,0,0,,0,0,0,637,0,637,64,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,KY,GCAS,Grant County Animal Shelter,1,41097,AC,85,1698,0,0,0,1698,0,1698,1155,0,237,59,,201,0,201,1652,64,1716,67,62,828,0,0,0,828,0,828,496,0,85,3,,23,0,23,607,48,655,235
2008,LA,LAAC,Louisiana Animal Control Summary,25,70114,AC,2663,38282,24595,929,897,64703,744,63959,9666,873,1994,6966,,41883,720,41163,60665,2856,63521,3412,1178,30430,14379,129,258,45196,251,44945,4344,453,347,620,,37502,257,37245,43008,1770,44778,1687
2008,LA,LAAG,Louisiana Adoption Guarantee Summary,5,70114,AG,239,1536,245,312,0,2093,12,2081,1372,8,442,59,,77,12,65,1946,73,2019,321,233,1085,54,309,0,1448,42,1406,1156,14,26,6,,80,42,38,1240,75,1315,344
2008,LA,LATS,Louisiana Traditional Shelter Summary,2,70114,TS,285,4311,835,0,65,5211,12,5199,1601,63,94,728,,2630,12,2618,5104,63,5167,317,271,2915,339,0,15,3269,2,3267,740,34,97,79,,2261,2,2259,3209,81,3290,248
2008,MI,ACA,Alley Cat Angels,1,49017,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,39,0,0,0,,0,0,0,39,0,39,0
2008,MI,CCAC,Calhoun County Animal Center,1,49014,AC,15,0,0,1507,0,1507,0,1507,187,0,236,470,,653,0,653,1546,16,1562,,112,0,0,1106,0,1106,0,1106,58,1,21,11,,904,0,904,995,50,1045,
2008,MI,FP,Froggies Pond,1,49014,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,,0,0,0,6,0,6,0
2008,MI,GRR,Golden Retriever Rescue,1,49014,AG,18,0,0,0,0,0,0,0,18,0,0,0,,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,MI,HSSCM,Humane Society of South Central Michigan,1,49014,AG,39,383,82,0,51,516,51,465,274,0,9,36,,203,51,152,471,2,473,31,75,316,2,36,83,437,83,354,246,3,1,3,,205,83,122,375,7,382,47
2008,MI,BAC,Birmingham Animal Control,1,48302,AC,0,69,0,0,0,69,0,69,2,1,0,66,,0,0,0,69,0,69,0,0,52,0,0,0,52,0,52,3,8,0,8,,33,0,33,52,0,52,0
2008,MI,BTAC,Bloomfield Township Animal Control,1,48302,AC,0,204,0,0,0,204,0,204,52,0,0,152,,0,0,0,204,0,204,0,4,313,0,0,0,313,0,313,306,0,0,6,,5,0,5,317,0,317,0
2008,MI,CMHAS,City of Madison Heights Animal Shelter,1,48302,AC,3,176,0,0,0,176,0,176,55,7,0,104,,0,0,0,166,10,176,3,5,203,0,0,0,203,0,203,109,65,0,4,,0,0,0,178,25,203,5
2008,MI,FAC,Ferndale Animal Control,1,48302,AC,1,388,0,0,6,394,6,388,13,0,211,171,,0,0,0,395,0,395,0,0,241,0,0,11,252,11,241,0,0,189,56,,0,0,0,245,3,248,4
2008,MI,K9SRL,K-9 Stray Rescue League,1,48302,AG,94,79,4,493,0,576,0,576,561,2,13,5,,16,0,16,597,8,605,65,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
